payment_id,loan_id,payment_date,amount_paid,principal_component,interest_component,late_payment_flag
4481,5372,06/24/2022,8972.86,6954.75,2018.11,0
4482,3612,08/25/2014,8441.27,7105.98,1335.29,0
4483,20456,07/28/2022,22280.59,18069.27,4211.32,0
4484,6919,03/02/2014,6168.49,5401.33,767.16,0
4485,10244,03/01/2011,4411.85,3899.96,511.89,0
4486,9346,12/11/2018,29360.6,22366.46,6994.14,0
4487,404,12/15/2017,4184.52,3556.1,628.42,0
4488,253,10/17/2011,4532.89,4141.88,391.01,0
4489,18556,06/15/2010,6787.35,5447.18,1340.17,0
4490,17322,07/31/2010,24999.25,18455.83,6543.42,0
4491,5083,09/05/2021,923.97,847.49,76.48,0
4492,21058,02/27/2010,11400.65,8553.4,2847.25,1
4493,12699,08/07/2025,17878.72,13082.64,4796.08,0
4494,2072,01/18/2013,17528.02,14386.59,3141.43,0
4495,14367,10/14/2020,11664.84,9585.18,2079.66,1
4496,4294,08/13/2018,2219.16,1663.13,556.03,0
4497,11988,03/06/2015,2688.05,2109.3,578.75,1
4498,15314,11/06/2019,1448.44,1101.98,346.46,0
4499,204,08/07/2024,46410.37,40080.14,6330.23,0
4500,647,05/18/2014,3884.64,3011.53,873.11,0
4501,5866,03/05/2023,4119.51,3155.89,963.62,0
4502,20545,03/12/2010,15995.59,11657.72,4337.87,0
4503,7336,03/15/2016,15400.72,12988.18,2412.54,0
4504,811,10/04/2021,2887.89,2475.48,412.41,0
4505,17284,06/03/2016,15703.5,12022.89,3680.61,1
4506,607,07/14/2014,26584.75,19862.67,6722.08,0
4507,8945,03/13/2023,7855.6,6411.92,1443.68,1
4508,4939,05/09/2016,6822.73,5781.13,1041.6,0
4509,5997,05/25/2026,1765.26,1457.85,307.41,0
4510,14462,12/29/2024,1290.88,1102.62,188.26,0
4511,6586,01/31/2023,19254.37,18191.31,1063.06,0
4512,9145,03/01/2023,3627.11,3328.78,298.33,0
4513,1632,01/23/2023,13708.93,12281.01,1427.92,1
4514,20176,04/26/2021,12691.11,9549.83,3141.28,0
4515,19968,09/19/2016,2685.51,2487.41,198.1,0
4516,17937,11/26/2016,6949.15,6370.71,578.44,0
4517,8740,04/10/2014,816.2,747.91,68.29,0
4518,17082,03/18/2013,13837.15,10774.2,3062.95,0
4519,11856,08/24/2016,11481.01,9548.04,1932.97,0
4520,18753,04/17/2025,20841.83,18782.51,2059.32,0
4521,9564,03/07/2018,27395.83,20203.35,7192.48,0
4522,19803,05/29/2016,12738.68,10010.34,2728.34,0
4523,12673,02/13/2026,2970.04,2453.28,516.76,0
4524,5059,01/14/2024,6105.86,5517.46,588.4,0
4525,16117,07/16/2020,4186.62,3467.54,719.08,0
4526,5508,05/23/2016,15455.15,14694.38,760.77,0
4527,18403,04/01/2010,9217.92,8343.33,874.59,0
4528,13518,03/28/2013,23080.35,17399.48,5680.87,0
4529,20111,06/30/2014,2970.02,2359.58,610.44,0
4530,7954,08/03/2021,5881.8,5560.5,321.3,0
4531,642,04/10/2020,11632.01,8560.03,3071.98,0
4532,21130,03/02/2021,16950.18,13612.99,3337.19,0
4533,5346,03/27/2017,6862.61,5996.46,866.15,0
4534,15617,07/13/2010,36780.71,29227.98,7552.73,0
4535,7501,03/23/2011,2568.57,2239.93,328.64,0
4536,97,01/15/2012,6795.45,6453.97,341.48,0
4537,19102,05/14/2012,12881.8,10123.62,2758.18,0
4538,2804,07/12/2013,10634.31,8431.61,2202.7,0
4539,13059,08/12/2019,1457.33,1327.05,130.28,0
4540,7079,12/11/2021,9105.46,7625.99,1479.47,0
4541,5938,12/30/2011,3205.31,2635.22,570.09,0
4542,243,05/12/2010,2035.5,1850.17,185.33,1
4543,11292,08/21/2013,12164.91,9107.99,3056.92,0
4544,21438,03/20/2020,3545.38,3044.42,500.96,0
4545,12738,08/23/2013,967.11,723.06,244.05,0
4546,11646,06/16/2016,52203.16,41461.6,10741.56,1
4547,6128,08/22/2015,3150.85,2472.1,678.75,0
4548,13790,08/02/2021,4518.27,3474.4,1043.87,0
4549,13421,03/12/2025,8115.41,6374.91,1740.5,0
4550,6406,07/08/2015,3486.91,3049.2,437.71,0
4551,7568,11/07/2015,1213.94,949.19,264.75,0
4552,672,01/27/2018,6377.97,5981.95,396.02,0
4553,2393,01/28/2011,7632.11,7079.3,552.81,1
4554,15426,11/01/2013,8221.35,7819.59,401.76,0
4555,17224,02/20/2023,2809.31,2468.35,340.96,0
4556,17367,07/23/2014,15497.78,11987.34,3510.44,0
4557,13437,05/06/2022,12493.19,10348.09,2145.1,0
4558,7507,04/04/2012,7212.66,5834.96,1377.7,0
4559,504,07/26/2019,22989.77,20091.91,2897.86,1
4560,15217,01/13/2013,17288.95,13219.32,4069.63,0
4561,5409,07/29/2019,18654.88,14327.31,4327.57,0
4562,4583,07/04/2020,4776.13,3512.27,1263.86,0
4563,17006,11/08/2024,7750.33,6159.64,1590.69,0
4564,11920,04/08/2017,15551.79,13774.11,1777.68,0
4565,13391,03/08/2013,11232.96,8128.22,3104.74,0
4566,1953,06/22/2020,14262.57,12006.31,2256.26,0
4567,5280,11/02/2025,15100.4,14368.25,732.15,1
4568,4955,07/29/2024,32279.14,29568.2,2710.94,0
4569,4296,04/18/2017,3030.93,2599.07,431.86,0
4570,16127,10/12/2010,12206.47,10362.71,1843.76,0
4571,9381,06/11/2017,1394.48,1109.97,284.51,1
4572,7356,12/14/2010,4512.29,4278.82,233.47,0
4573,4201,08/13/2024,12384.21,10032.75,2351.46,0
4574,5705,10/03/2020,12181.38,9738.91,2442.47,0
4575,12127,12/13/2013,3094.68,2918.03,176.65,0
4576,9782,03/13/2019,2695.75,2477.17,218.58,0
4577,9404,03/27/2023,13713.8,11154.52,2559.28,0
4578,14199,10/31/2012,11217.97,9751.4,1466.57,0
4579,7649,01/14/2014,2798.78,2433.36,365.42,0
4580,13182,01/27/2023,1848.14,1719.35,128.79,0
4581,17058,12/11/2013,10999.69,8120.19,2879.5,0
4582,2468,01/28/2012,18964.32,15286.8,3677.52,0
4583,21687,06/09/2016,5752.36,4168.85,1583.51,0
4584,2642,09/28/2020,1449.15,1196.27,252.88,0
4585,12773,06/21/2011,23291.2,19333.66,3957.54,0
4586,4606,08/27/2025,5991.96,4378.48,1613.48,0
4587,17394,08/08/2011,13064.75,11593.21,1471.54,0
4588,7339,03/15/2023,6253.44,4612.87,1640.57,0
4589,9797,01/03/2019,12151.07,8688.37,3462.7,0
4590,15007,12/31/2017,16938.59,15389.48,1549.11,0
4591,17293,01/30/2013,4654.63,3536.62,1118.01,0
4592,6246,05/05/2017,8326.86,6936.19,1390.67,1
4593,9874,10/06/2025,7785.35,7357.78,427.57,0
4594,20073,03/24/2020,1070.92,772.82,298.1,0
4595,4778,03/17/2016,17537.24,16275.63,1261.61,0
4596,4697,11/06/2014,8126.19,7065.6,1060.59,0
4597,1825,08/11/2021,4609.74,4299.06,310.68,1
4598,6072,09/03/2021,28234.54,23144.41,5090.13,0
4599,20210,08/27/2024,8318.94,7714.35,604.59,0
4600,9452,10/12/2016,715.94,553.29,162.65,0
4601,18965,06/26/2021,32423.34,30223.77,2199.57,0
4602,6162,02/14/2010,5002.02,4240.54,761.48,0
4603,11637,05/11/2018,7025.94,6256.91,769.03,0
4604,18,11/18/2013,2795.2,2361.85,433.35,0
4605,20086,12/29/2016,7493.82,6614.3,879.52,0
4606,8938,10/04/2019,13109.43,11770.88,1338.55,0
4607,7571,01/23/2012,15466.64,11421.42,4045.22,0
4608,12891,01/05/2024,4316.68,3685.6,631.08,0
4609,10550,01/09/2020,18901.93,15140.18,3761.75,0
4610,1451,05/08/2011,12606.82,9367.99,3238.83,0
4611,3545,04/21/2017,2922.32,2635.59,286.73,0
4612,11375,05/24/2018,34303.83,25901.43,8402.4,0
4613,5032,04/15/2011,9336.16,6841.39,2494.77,0
4614,14254,12/09/2019,14891.25,11014.05,3877.2,0
4615,18865,10/07/2018,10784.05,8005.16,2778.89,0
4616,14312,05/25/2012,16297.55,12468.22,3829.33,0
4617,12620,03/07/2011,50012.74,47448.77,2563.97,0
4618,4682,05/06/2010,15977.19,12231.81,3745.38,0
4619,19212,11/02/2017,32774.55,26713,6061.55,0
4620,483,05/29/2021,10274.08,7472.28,2801.8,0
4621,12232,10/31/2025,27598,25560.08,2037.92,0
4622,16968,04/10/2014,16254.43,13428.62,2825.81,0
4623,12018,11/18/2018,758.8,561.25,197.55,0
4624,11438,04/08/2022,32954.13,28485.92,4468.21,0
4625,14528,01/11/2018,6774.79,5910.69,864.1,0
4626,8849,04/06/2013,9330.63,6904.88,2425.75,0
4627,15040,06/02/2023,51599.55,47677.5,3922.05,0
4628,9670,10/05/2010,2372.31,2122.12,250.19,1
4629,13448,05/19/2011,8631.39,6997.04,1634.35,0
4630,2664,12/07/2014,2191.84,1845.65,346.19,0
4631,19941,02/09/2015,1123.72,1050.68,73.04,0
4632,4200,05/04/2013,4957.9,4164.01,793.89,0
4633,5871,03/30/2014,28803.33,25038.26,3765.07,1
4634,7230,04/27/2019,19156.41,13826.35,5330.06,0
4635,9509,09/27/2013,18556.55,15245.19,3311.36,0
4636,15834,05/09/2018,6129.22,4563.31,1565.91,1
4637,13515,05/24/2022,8211.44,6197.17,2014.27,0
4638,10126,08/15/2014,42274.33,30861.55,11412.78,0
4639,5957,04/22/2019,9995.05,7598.04,2397.01,0
4640,7222,05/28/2021,9958.74,7839.58,2119.16,1
4641,2329,10/23/2016,2143.95,1892.58,251.37,0
4642,10984,01/31/2022,19541.75,15223.55,4318.2,0
4643,6053,01/15/2017,9936.46,8258.04,1678.42,0
4644,8025,10/25/2024,5244.12,4459.93,784.19,0
4645,5519,11/22/2011,1085.45,991.98,93.47,0
4646,5540,03/07/2026,1748.56,1256.51,492.05,0
4647,1953,05/20/2014,4836.58,3658.82,1177.76,0
4648,21470,11/28/2018,15132.33,11095.56,4036.77,0
4649,11252,05/02/2015,4744.26,4125.17,619.09,0
4650,18916,07/01/2019,5176.67,4160.36,1016.31,0
4651,18478,10/22/2025,5745.35,4621.34,1124.01,0
4652,814,05/04/2023,23942.6,19854.92,4087.68,0
4653,18132,05/01/2023,18066.74,15879.82,2186.92,0
4654,14781,04/13/2013,8004.41,6817.67,1186.74,0
4655,14841,07/04/2022,14850.21,11297.15,3553.06,0
4656,2150,11/15/2019,13912.84,10324.93,3587.91,0
4657,15900,08/14/2017,1785.85,1455.32,330.53,0
4658,19839,11/13/2014,5151.4,4663.96,487.44,0
4659,27,11/14/2016,2732.43,2187.31,545.12,0
4660,21421,03/19/2021,13069.5,11472.64,1596.86,0
4661,16731,01/07/2023,1157.9,1033,124.9,0
4662,3412,02/23/2018,5558.48,5230.36,328.12,0
4663,14677,08/02/2021,7961.83,6434.84,1526.99,0
4664,18888,04/07/2014,11173.21,8395.07,2778.14,0
4665,12669,04/19/2010,16573.43,13600.5,2972.93,0
4666,12793,03/13/2022,9701.53,7803.43,1898.1,0
4667,1594,04/09/2010,21760.39,20011.12,1749.27,1
4668,7030,06/08/2021,12862.85,9465.67,3397.18,0
4669,13841,12/19/2022,2769.5,2226.18,543.32,1
4670,6548,03/10/2025,8605.11,6637.64,1967.47,0
4671,3735,07/19/2021,15134.76,12681.54,2453.22,0
4672,19301,02/26/2023,2903.75,2732.64,171.11,0
4673,21241,09/01/2012,1564.93,1373.25,191.68,0
4674,9482,07/09/2024,20248.47,16598.85,3649.62,1
4675,16477,07/16/2014,5352.62,4257.01,1095.61,0
4676,16911,11/11/2015,7943,5925.63,2017.37,0
4677,7066,01/30/2023,23541.06,17499.23,6041.83,0
4678,1944,10/24/2018,6079.46,4372.02,1707.44,1
4679,12545,07/26/2021,2273.88,2098.26,175.62,0
4680,18223,01/07/2014,10621.72,8982.68,1639.04,0
4681,9101,01/31/2020,11251.05,8202.71,3048.34,0
4682,17440,02/25/2021,15580.93,12399.2,3181.73,1
4683,5936,04/13/2019,19507.38,14221.61,5285.77,0
4684,11576,04/07/2012,24620.7,22717.38,1903.32,0
4685,12124,12/06/2023,6722.59,4866.44,1856.15,1
4686,18401,04/01/2013,6071.71,5779.04,292.67,0
4687,461,03/05/2017,16070.04,14991.43,1078.61,0
4688,13786,09/06/2019,11274.49,9522.94,1751.55,0
4689,2366,09/19/2018,2158.65,1784.02,374.63,0
4690,9908,08/07/2022,3874.58,3017.97,856.61,0
4691,7338,01/18/2024,986.56,732.78,253.78,0
4692,18976,06/12/2024,1718.76,1451.3,267.46,0
4693,6460,04/04/2015,1434.41,1240.55,193.86,0
4694,1466,01/26/2017,7608.57,5673.3,1935.27,0
4695,10391,08/31/2021,2729.44,2358.31,371.13,0
4696,10021,02/11/2025,2355.71,2124.22,231.49,0
4697,21911,03/09/2018,7417.97,6844.72,573.25,0
4698,3371,11/20/2012,6290.64,4800.6,1490.04,0
4699,8177,12/14/2022,12374.52,9320.96,3053.56,0
4700,10731,08/10/2018,3887.51,3290.93,596.58,0
4701,21570,06/18/2013,3946.3,2903.28,1043.02,0
4702,19944,02/01/2011,13816.03,12766.47,1049.56,0
4703,16508,03/12/2015,11183.29,8851.17,2332.12,0
4704,20181,05/21/2017,1566.56,1344.13,222.43,0
4705,1903,09/18/2022,19212.42,15731.65,3480.77,0
4706,8728,06/28/2015,5091.22,3850.94,1240.28,0
4707,15297,11/20/2013,6460.91,5495.23,965.68,1
4708,13829,09/04/2015,2138.5,1914.73,223.77,0
4709,12579,11/18/2019,31144.61,29369.46,1775.15,0
4710,5696,03/25/2021,8327.91,7084.4,1243.51,0
4711,4101,08/07/2023,1591.95,1138.14,453.81,0
4712,15366,12/13/2012,10512.15,7526.13,2986.02,0
4713,1530,03/02/2022,28144.59,20955.66,7188.93,0
4714,7054,04/07/2012,12830.54,10434.73,2395.81,0
4715,17197,06/25/2016,1469.05,1379.01,90.04,0
4716,19290,09/10/2019,4418.01,4063.74,354.27,0
4717,7202,08/08/2021,1756.59,1531.64,224.95,0
4718,12949,07/04/2025,7939.64,7370.74,568.9,0
4719,5625,11/13/2017,5535.2,5147.2,388,0
4720,16402,07/01/2016,11102.16,10233.58,868.58,0
4721,19687,08/27/2015,9259.39,6666.12,2593.27,0
4722,2485,06/08/2014,1809.24,1418.76,390.48,0
4723,139,01/24/2014,51298.62,42657.87,8640.75,0
4724,3797,05/24/2017,33409.39,24390.5,9018.89,1
4725,9048,01/13/2019,17493.64,14178.9,3314.74,0
4726,3665,08/06/2014,2994.82,2825.74,169.08,0
4727,14037,08/11/2013,876.51,785.59,90.92,0
4728,747,08/15/2013,2590.03,2427.33,162.7,1
4729,8484,02/15/2011,49445.57,36879.02,12566.55,0
4730,21538,11/26/2012,627.26,540.3,86.96,0
4731,18285,08/28/2021,8611.99,7481.13,1130.86,0
4732,2481,02/25/2023,23650.71,17972.02,5678.69,0
4733,4114,02/07/2011,14754.04,13794.66,959.38,0
4734,19181,01/14/2015,8010.05,6218.13,1791.92,0
4735,7908,04/06/2012,12310.47,10186.48,2123.99,1
4736,18085,03/14/2015,836.37,793.51,42.86,0
4737,20389,02/15/2024,3048.47,2863.92,184.55,0
4738,11837,04/10/2011,34534.37,28419.66,6114.71,0
4739,13073,08/20/2024,9653.85,8516.2,1137.65,0
4740,21338,03/08/2015,4553.09,4241.11,311.98,0
4741,17777,11/25/2015,1239.04,1124,115.04,0
4742,10770,06/04/2018,4990.93,3610.19,1380.74,0
4743,20775,11/02/2013,5585.11,4111.73,1473.38,0
4744,16850,10/27/2021,1612.83,1218.98,393.85,1
4745,21699,01/07/2013,31854.65,23706.79,8147.86,0
4746,7420,05/27/2020,20750.26,16063.66,4686.6,0
4747,15648,02/23/2025,47297.69,44856.36,2441.33,0
4748,1378,03/07/2021,11578.78,10160.49,1418.29,0
4749,20995,03/13/2021,5862.1,4727.11,1134.99,0
4750,7337,03/09/2021,6050.45,5705.16,345.29,0
4751,11277,09/24/2013,5417.71,4623.74,793.97,0
4752,15437,04/03/2026,7529.22,5616.96,1912.26,0
4753,21315,05/10/2015,30627.84,25123.8,5504.04,0
4754,930,12/03/2019,8958.98,8142.07,816.91,0
4755,5081,09/23/2020,2654.87,2083.79,571.08,0
4756,17317,09/23/2021,3551.73,3298.68,253.05,0
4757,21570,09/30/2017,21970.23,20244.85,1725.38,0
4758,14627,04/11/2013,14263.75,10923.28,3340.47,0
4759,8419,11/10/2010,14028.15,10241.96,3786.19,0
4760,7866,02/03/2021,6515.95,5519.37,996.58,0
4761,12942,03/11/2015,16935.11,14247.94,2687.17,0
4762,6990,03/14/2026,16590.52,14788.97,1801.55,0
4763,4808,01/03/2023,2293.28,2173.12,120.16,0
4764,14524,05/17/2021,5470.06,4759.9,710.16,0
4765,11801,01/13/2017,42294.31,34510.4,7783.91,0
4766,13129,12/04/2012,22729.85,17917.91,4811.94,0
4767,15551,04/17/2011,1520.92,1225.79,295.13,0
4768,1151,11/29/2022,3811.97,3349.9,462.07,0
4769,4730,10/28/2022,11379.97,9139.29,2240.68,0
4770,1414,02/27/2011,4221.78,3060.35,1161.43,1
4771,12533,10/23/2013,46240.75,34920.24,11320.51,0
4772,20377,07/03/2016,16115.05,14820.36,1294.69,0
4773,19798,06/09/2012,1541.62,1230.08,311.54,1
4774,8814,10/14/2011,8896.26,6734.03,2162.23,0
4775,19820,12/30/2024,19422.7,13982.57,5440.13,0
4776,21937,01/09/2025,13933.68,10264.36,3669.32,0
4777,10342,05/12/2024,2923.91,2313.01,610.9,0
4778,9427,03/19/2016,2135.78,1594.23,541.55,0
4779,21859,01/07/2020,24355.74,17428.65,6927.09,0
4780,122,05/24/2014,10841.81,9058.25,1783.56,0
4781,16448,01/15/2024,6279.88,5179.06,1100.82,1
4782,1200,02/16/2012,33755,31197.09,2557.91,0
4783,15556,12/05/2019,3035.18,2543.03,492.15,0
4784,16641,01/17/2016,19258.39,15895.75,3362.64,0
4785,2851,08/29/2024,1150.47,896.62,253.85,0
4786,21163,02/10/2026,19476.93,17318.75,2158.18,0
4787,14329,09/25/2010,8485.04,7862.39,622.65,0
4788,20422,12/10/2012,17067.47,15030.46,2037.01,0
4789,6363,01/28/2022,7919.72,5811.39,2108.33,0
4790,19543,07/30/2021,11981.46,8929.44,3052.02,0
4791,2092,04/10/2020,8198.41,6010.12,2188.29,0
4792,13103,08/15/2023,23630.66,18464,5166.66,1
4793,11015,07/22/2025,14063.95,12414.62,1649.33,0
4794,3082,05/11/2016,8510.11,6906.48,1603.63,0
4795,9124,06/19/2013,5028.93,3843.47,1185.46,0
4796,17377,11/17/2012,1860.76,1565,295.76,0
4797,3009,02/15/2018,9990.23,8428.96,1561.27,0
4798,13108,08/22/2013,4462.3,3417.07,1045.23,0
4799,20372,01/19/2015,33823.38,26973.23,6850.15,0
4800,20719,08/26/2011,4632.28,3517.8,1114.48,0
4801,15005,08/04/2024,4671.91,3588.79,1083.12,1
4802,8448,05/05/2012,13635.03,10554.15,3080.88,0
4803,13058,09/07/2016,2843.53,2668.47,175.06,0
4804,3679,11/11/2023,21841.02,17949.78,3891.24,0
4805,8311,10/21/2024,9262.45,7010.97,2251.48,0
4806,9581,04/30/2026,5830.86,4874.79,956.07,0
4807,8803,05/03/2010,15768.89,11289.77,4479.12,0
4808,3634,11/11/2024,5556.16,4411.46,1144.7,1
4809,8694,11/08/2018,5995.4,5328.59,666.81,0
4810,4439,09/30/2023,1784.5,1377.77,406.73,0
4811,10432,09/03/2018,2879.4,2548.36,331.04,0
4812,17301,02/22/2014,5229.82,4099.86,1129.96,0
4813,17371,02/18/2022,1449.97,1379.69,70.28,0
4814,5629,06/05/2024,2037.36,1579.66,457.7,0
4815,8005,07/21/2016,5919.54,4708.2,1211.34,0
4816,1609,08/06/2020,27821.64,22599.09,5222.55,0
4817,9657,10/13/2021,40814.01,33856.98,6957.03,0
4818,10846,03/13/2024,28304.47,22257.75,6046.72,0
4819,8367,09/23/2016,1218.49,870.89,347.6,0
4820,3266,12/17/2012,1366.3,1067.12,299.18,0
4821,11036,03/31/2016,17340.15,13389.24,3950.91,0
4822,15953,03/04/2019,15834.46,14191.43,1643.03,1
4823,17055,04/20/2019,2637.23,1936.69,700.54,0
4824,1798,05/18/2018,10466.41,8669.74,1796.67,0
4825,17809,09/09/2020,25472.11,19586.37,5885.74,0
4826,21797,01/11/2015,947.59,730.83,216.76,0
4827,12123,01/08/2025,2612.48,1907.27,705.21,1
4828,18681,07/09/2019,10106.84,8064.3,2042.54,0
4829,1009,04/05/2011,14660.4,10555.35,4105.05,0
4830,18809,12/07/2010,7389.69,6261.25,1128.44,0
4831,10514,10/16/2021,6616.44,4801.55,1814.89,0
4832,17875,08/22/2020,11914.94,8892.27,3022.67,0
4833,7432,10/30/2020,14885.25,13523.7,1361.55,0
4834,12606,12/28/2013,1014.22,784.65,229.57,0
4835,11430,05/25/2011,19588.17,15526.92,4061.25,0
4836,11889,04/06/2015,12647.55,9717.76,2929.79,0
4837,21936,08/03/2017,4555.48,4300.29,255.19,0
4838,11145,06/03/2014,7861.73,6766.66,1095.07,0
4839,8665,04/29/2020,2792.45,2645.07,147.38,0
4840,11220,06/08/2022,6608.64,4864.55,1744.09,0
4841,14119,02/04/2024,6499.89,5272.89,1227,0
4842,10189,10/26/2015,6459.71,5017.27,1442.44,0
4843,20920,09/18/2019,37186.09,34343.38,2842.71,0
4844,1604,08/03/2020,40543.66,35940.74,4602.92,0
4845,1581,01/06/2011,4123.59,3475.94,647.65,0
4846,3044,08/03/2010,5668.85,4804.25,864.6,0
4847,15908,12/01/2024,28977.31,21200.94,7776.37,0
4848,21077,01/12/2014,23905.85,19107.15,4798.7,0
4849,7430,01/12/2016,855.77,614.69,241.08,1
4850,12531,12/21/2020,13406.98,10124.44,3282.54,0
4851,14348,04/08/2018,3807.94,2840.66,967.28,0
4852,1323,10/13/2011,9400.15,8873.78,526.37,0
4853,13342,03/28/2017,31903.88,22831.82,9072.06,0
4854,18085,05/03/2017,6010.26,4474.18,1536.08,0
4855,20188,05/31/2015,11947.2,10415.23,1531.97,0
4856,21637,11/11/2023,7004.79,5231.49,1773.3,0
4857,19938,09/07/2015,1333.4,1037.41,295.99,1
4858,731,07/31/2020,637.7,524.49,113.21,0
4859,10195,12/19/2025,4229.67,3368.48,861.19,1
4860,13974,08/31/2015,5884.47,4211.9,1672.57,0
4861,21483,01/10/2015,14464.52,10463.03,4001.49,0
4862,646,12/03/2013,13045.99,9820.72,3225.27,0
4863,8306,12/11/2012,19905.61,14910.26,4995.35,0
4864,14041,02/12/2023,6799.59,6001.84,797.75,0
4865,18817,03/26/2021,7603.14,7148.1,455.04,0
4866,133,08/22/2014,4362.15,3423.45,938.7,0
4867,1026,04/05/2024,6480.4,5462.33,1018.07,0
4868,8797,07/04/2016,27035.04,21522.72,5512.32,1
4869,12839,08/04/2017,8228.18,7396.77,831.41,0
4870,10532,11/15/2021,6524.27,4765.15,1759.12,0
4871,13288,02/10/2023,16490.87,14973.8,1517.07,0
4872,16549,02/02/2014,13158.15,11311.75,1846.4,0
4873,4498,08/14/2022,7591.63,5988.68,1602.95,0
4874,5824,04/22/2026,23574.18,17653.15,5921.03,0
4875,16534,07/13/2025,1640.32,1180.54,459.78,0
4876,1350,08/22/2013,4976.66,3868.22,1108.44,0
4877,12866,11/04/2025,5738.76,5006.16,732.6,0
4878,4791,05/25/2026,8699.01,7626.06,1072.95,0
4879,21110,12/27/2020,5988.73,5636.49,352.24,0
4880,6333,03/23/2019,10526.5,8289.78,2236.72,1
4881,16383,03/04/2024,15632.94,12355.06,3277.88,1
4882,3826,02/10/2020,5046.84,4141.39,905.45,0
4883,11456,10/01/2015,11193.05,8927.61,2265.44,0
4884,4257,03/18/2026,9566.52,8048.19,1518.33,0
4885,6874,03/20/2022,980.49,709.68,270.81,0
4886,21906,12/03/2017,2171.88,1641.95,529.93,0
4887,6154,08/30/2022,3840.44,3037.33,803.11,0
4888,7882,10/22/2013,8763.57,6738.71,2024.86,0
4889,15232,07/11/2010,1015.56,730.15,285.41,0
4890,4185,08/22/2020,10619.1,8190.5,2428.6,0
4891,17391,09/21/2021,1037.01,968.15,68.86,0
4892,8477,05/06/2017,2739.13,2190.71,548.42,0
4893,145,05/21/2016,21994.68,16980.75,5013.93,0
4894,8774,02/06/2017,12010.59,10596.39,1414.2,0
4895,13018,07/01/2025,6822.05,5280.81,1541.24,1
4896,15148,12/28/2015,6084.6,4654.51,1430.09,0
4897,10588,09/17/2020,4221.71,3868.15,353.56,0
4898,907,03/01/2021,32403.9,25068.95,7334.95,0
4899,1670,10/10/2016,14931.85,11244.51,3687.34,0
4900,12920,11/19/2018,6145.42,5794.28,351.14,0
4901,11293,02/16/2016,2212.46,1767.74,444.72,0
4902,1809,06/05/2022,3437,3246.11,190.89,0
4903,12232,05/29/2023,11076.79,9061.8,2014.99,0
4904,1847,03/26/2011,16964.2,15016.77,1947.43,0
4905,3358,12/18/2022,7996.25,5714.13,2282.12,0
4906,12633,07/21/2025,1208.06,914.93,293.13,0
4907,7752,09/28/2020,13466.93,10945,2521.93,0
4908,10375,02/27/2024,21118.16,17621.64,3496.52,0
4909,7012,07/19/2023,6899.2,5916.9,982.3,0
4910,10687,05/31/2011,4406.11,3735.57,670.54,0
4911,10185,12/08/2016,1176.72,892.33,284.39,1
4912,13933,04/20/2012,9400.6,6746.35,2654.25,0
4913,19808,09/20/2011,12088.65,11325.47,763.18,0
4914,15506,06/11/2011,16830.67,12130.63,4700.04,1
4915,11612,03/20/2013,18622.89,15384.6,3238.29,0
4916,5415,09/23/2016,6348.79,6008.06,340.73,0
4917,14286,09/27/2016,22046.58,16084.4,5962.18,0
4918,2682,04/01/2024,23042.97,18301.39,4741.58,0
4919,7716,10/28/2015,16592.18,14922.05,1670.13,0
4920,1805,03/26/2021,11395.84,8479.64,2916.2,0
4921,9829,02/27/2010,16944.68,12445.86,4498.82,0
4922,19132,11/29/2020,11406,10272.97,1133.03,0
4923,12683,04/26/2011,1595.97,1272.57,323.4,0
4924,16015,03/26/2022,2369.27,2116.15,253.12,1
4925,3577,05/25/2010,8780.46,7953.37,827.09,0
4926,5740,08/29/2014,7056.96,5879.12,1177.84,0
4927,2441,10/22/2022,22338.03,20610.08,1727.95,0
4928,3986,07/11/2016,6785.3,6190.42,594.88,0
4929,11735,05/22/2018,17401.12,14659.09,2742.03,0
4930,17676,05/31/2017,7009.32,5473.07,1536.25,0
4931,1960,01/19/2014,32425.5,29865.65,2559.85,0
4932,9204,11/20/2017,40577.28,32531.84,8045.44,0
4933,451,08/24/2021,7312.03,6579.05,732.98,1
4934,14263,10/22/2013,24006.55,21722.76,2283.79,1
4935,9664,01/05/2011,1469.4,1124.65,344.75,1
4936,11493,06/10/2020,12088.54,10891.98,1196.56,0
4937,20977,12/23/2010,27609.18,24419.98,3189.2,0
4938,17286,07/06/2023,4144.99,3466.36,678.63,1
4939,13510,07/16/2011,24866.17,19526.22,5339.95,0
4940,1510,08/02/2025,10683.28,8368.14,2315.14,0
4941,17794,02/27/2026,1136.16,982.96,153.2,0
4942,1124,12/24/2013,6258.59,5598.43,660.16,1
4943,10650,08/23/2017,700.82,611.59,89.23,0
4944,13090,07/01/2014,17543.65,12694.76,4848.89,0
4945,622,07/02/2019,38195.65,28981.77,9213.88,0
4946,20657,01/09/2015,39273.89,34964.59,4309.3,0
4947,942,04/12/2026,6954.15,6070.69,883.46,0
4948,4540,10/07/2018,2109.54,1688.57,420.97,0
4949,7466,06/29/2012,3765.82,2768.21,997.61,0
4950,13840,09/14/2021,21028.21,15442.9,5585.31,0
4951,1845,08/25/2022,6177.8,5449.19,728.61,0
4952,4455,07/16/2010,10674.58,9801.16,873.42,0
4953,2558,11/17/2021,17104.01,13236.84,3867.17,0
4954,20162,06/27/2010,10328.09,7507.52,2820.57,0
